"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?(YES/NO)"	"orphaned?(YES/NO)"
"Mammal specimens of University Museum, University of the Ryukyus"	"667455a8-428b-408c-8398-1f21522ff890"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Fish specimens of University Museum, University of the Ryukyus"	"c81d43ba-3cf6-4016-9c74-321e07074f6c"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Annelida specimens of University Museum, University of the Ryukyus"	"9622906c-39e1-4470-8e55-388d3fe76c21"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Mollusca specimens of University Museum, University of the Ryukyus"	"985e6485-14c9-4555-9c63-bb1b79c29da7"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Insect specimens of University Museum, University of the Ryukyus"	"956c26d2-d114-421f-bf02-e9088a805a74"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Herpetological (amphibians & reptiles) specimens of University Museum, University of the Ryukyus"	"b0023a4f-de9c-4a46-a021-222ddcc93d21"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Cnidaria specimens of University Museum, University of the Ryukyus"	"0f8ef13d-dc6f-4f56-9815-313818910e9c"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Flatworm specimens of University Museum, University of the Ryukyus"	"7d4ae541-a54e-45a5-8dc2-faa8a7c1613b"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Echinoderm specimens of University Museum, University of the Ryukyus"	"73c0bec5-417f-4d9c-8084-e80b027a1d61"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-08"	"ABORT"	"FALSE"	"YES"
"Crustacea specimens of University Museum, University of the Ryukyus"	"da27a3b0-5b28-4e4a-9742-dfc77a1e539f"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
