"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"orphaned?(YES/NO)"
"BANDAPHO, BAse de DAtos sobre Aphodiidae"	"7a23f386-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"16632"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"3059a14b-7b43-41ce-beef-873999911dfe"	"Spanish National Museum of Natural Sciences (CSIC)"	"Spain"	"Spain"	"2010-02-22"					"YES"
"IMEDEA-INSECTA"	"7a1f6da2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2803"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"64d0ae66-2e97-4682-aedd-67a45017e0be"	"Mediterranean Institute for Advanced Studies (CSIC-UIB)"	"Spain"	"Spain"	"2010-01-16"					"YES"
"Cartografía de vegetación a escala de detalle 1:10.000 de la masa forestal de Andalucía"	"7a1e4274-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"421246"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"799acb53-2764-4e89-9792-5fdb6f7d7d29"	"Environmental Information Network of Andalusia (REDIAM), Regional Ministry for the Environment, Regional Government of Andalusia"	"Spain"	"Spain"	"2010-01-15"					"YES"
"Herbario micológico de La Universidad de La Laguna, Tenerife: TFC_Mic"	"71e48eba-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"18026"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"98f488ec-114d-433b-843d-dea4767b0a8a"	"Dep. of Plant Biology (Botany), Fac. of Pharmacy, Univ. La Laguna"	"Spain"	"Spain"	"2009-10-08"					"YES"
"Museo Nacional de Ciencias Naturales, Madrid: MNCN_Herpeto"	"96cf337e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"34140"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"3059a14b-7b43-41ce-beef-873999911dfe"	"Spanish National Museum of Natural Sciences (CSIC)"	"Spain"	"Spain"	"2009-07-30"					"YES"
"Universidad de Oviedo. Departamento de Biología de Organismos y Sistemas: FCO-Lich"	"96b8c4ae-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"188"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"95cb537c-74c5-4c1e-ae24-32e7ea08f380"	"Department of Organisms and Systems Biology. University of Oviedo"	"Spain"	"Spain"	"2009-06-23"					"YES"
"Herbario de Universidad de Murcia: MUB"	"96b9eec4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"11098"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"eba6daa8-0281-479e-aa2d-d78a2614db93"	"Department of Plant Biology. Faculty of Biological Sciences. Univ. Murcia"	"Spain"	"Spain"	"2009-06-23"					"YES"
"Herbario de Hongos de la Universidad de Salamanca: SALA-Fungi"	"96bb21c2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1924"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"a6deb94a-2c40-47ec-a678-3d502cd42bc2"	"Dep. of Plant Biology (Botany), Faculty of Pharmacy, Univ. Salamanca"	"Spain"	"Spain"	"2009-06-23"					"YES"
"Universidad de Oviedo. Departamento de Biología de Organismos y Sistemas: FCO-Algae"	"96b66524-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1236"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"95cb537c-74c5-4c1e-ae24-32e7ea08f380"	"Department of Organisms and Systems Biology. University of Oviedo"	"Spain"	"Spain"	"2009-06-23"					"YES"
"Universidad de Oviedo. Departamento de Biología de Organismos y Sistemas: FCO-Briof"	"96b7961a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"34958"	"0"	"f81f20ec-786f-413f-9c17-61cc0010d138"	"TAPIR_INSTALLATION"	"95cb537c-74c5-4c1e-ae24-32e7ea08f380"	"Department of Organisms and Systems Biology. University of Oviedo"	"Spain"	"Spain"	"2009-06-23"					"YES"
