"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"orphaned?(YES/NO)"
"Polychaetes from two subtidal rocky shores of the North coast of Crete, collected for the NaGISA project 2007-2008"	"2aa6f6ad-515b-4aac-87cb-d3a60321b9f4"	"SAMPLING_EVENT"	"true"	"1359"	"0"	"21c0f0d1-6791-42db-af8e-556dcabca9b1"	"IPT_INSTALLATION"	"96d7ceab-ce9f-4c8a-8d3a-448a5637094a"	"Hellenic Center for Marine Research"	"Ocean Biogeographic Information System"	"Belgium"	"2016-04-07"	"DWC_ARCHIVE"	"http://ipt.medobis.eu/archive.do?r=nagisa_species_2007_2008"	"2016-04-07"	"NORMAL"	"YES"
"Eastern Mediterranean Syllidae from three locations, in Crete and Israel."	"da2f316a-7329-4115-89d9-825f8125963b"	"SAMPLING_EVENT"	"true"	"997"	"0"	"21c0f0d1-6791-42db-af8e-556dcabca9b1"	"IPT_INSTALLATION"	"96d7ceab-ce9f-4c8a-8d3a-448a5637094a"	"Hellenic Center for Marine Research"	"Ocean Biogeographic Information System"	"Belgium"	"2016-04-07"	"DWC_ARCHIVE"	"http://ipt.medobis.eu/archive.do?r=easternmedsyllids"	"2016-05-09"	"NOT_MODIFIED"	"YES"
"Benthic communities in Amvrakikos Wetlands: Mazoma, Tsopeli,Tsoukalio, Rodia and Logarou lagoons (September 2010 – July 2011)"	"83ea4307-fd04-467c-af87-271a963841fc"	"SAMPLING_EVENT"	"true"	"1482"	"0"	"21c0f0d1-6791-42db-af8e-556dcabca9b1"	"IPT_INSTALLATION"	"96d7ceab-ce9f-4c8a-8d3a-448a5637094a"	"Hellenic Center for Marine Research"	"Ocean Biogeographic Information System"	"Belgium"	"2016-03-29"	"DWC_ARCHIVE"	"http://ipt.medobis.eu/archive.do?r=zoobenthos_in_amvrakikos_wetlands"	"2016-07-22"	"NORMAL"	"YES"
"RMT Trawl catch from the 1995/96 V4 BROKE voyage (Australian Antarctic Data Centre)"	"7b772b7c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2010-08-13"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-29"	"ABORT"	"YES"
"PANGAEA - Publishing Network for Geoscientific & Environmental Data (EurOBIS)"	"7a278cb2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2010-03-20"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-29"	"ABORT"	"YES"
"Senckenberg - CeDAMar Resource"	"96180cd0-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"13646"	"0"	"5ffa881c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"48490260-8fc0-11dd-be72-b8a03c50a862"	"Senckenberg - CeDAMar Provider"	"Ocean Biogeographic Information System"	"Belgium"	"2009-01-06"	"DIGIR"	"http://cedamar.org/digir/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
"Pelagic Fish Observations 1968-1999 (Australian Antarctic Data Centre)"	"866775be-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"25940"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2007-10-11"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
"Inventory of Antarctic seabird breeding sites (Australian Antarctic Data Centre)"	"8668c87e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2007-10-11"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
"Kelp rafts in the Southern Ocean (Australian Antarctic Data Centre)"	"866a0414-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"122"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2007-10-11"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
"A Biological Survey of the Waters of Woods Hole and Vacinity"	"866b2f1a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"45080"	"0"	"600df7c6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"0e0fc0f0-828e-11d8-b7ed-b8a03c50a862"	"Ocean Biogeographic Information System"	"Ocean Biogeographic Information System"	"Belgium"	"2007-10-11"	"DIGIR"	"http://iobis.marine.rutgers.edu/digir2/DiGIR.php"	"2017-05-30"	"ABORT"	"YES"
