"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?(YES/NO)"	"orphaned?(YES/NO)"
"Collection Pantopoda SMF"	"96771fb8-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"14"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Foraminifera SMF"	"9676072c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3522"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Tunicata SMF"	"9674e612-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1360"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Agnatha fossil SMF"	"9673bdaa-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"904"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Brachiopoda fossil SMF"	"96729998-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3078"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Messelpaläobotanik SMB"	"9671680c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2455"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Thysanoptera SMF"	"96703220-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"19557"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Ostracoda SMF"	"966ef9aa-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"950"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Cnidaria fossil SMF"	"966dbf18-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3111"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Bryozoa SMF"	"966c9070-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"13733"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Coleoptera SMF"	"9669ebc2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"10005"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Crustacea SMF"	"9668b676-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"39127"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Aves (bird skins) SMF"	"96678e90-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"54233"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-28"	"NORMAL"	"TRUE"	"YES"
"Collection Mammalia SMF"	"9666593a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"91741"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-28"	"NORMAL"	"TRUE"	"YES"
"Collection Aves (bird skeletons) SMF"	"96653d3e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"19200"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Herbarium Senckenbergianum (FR)"	"966426ce-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"96396"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-28"	"NORMAL"	"TRUE"	"YES"
"Collection Mikropaläobotanik SMB"	"9662f7f4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"63"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Cnidaria SMF"	"966092f2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"10415"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Polychaeta SMF"	"965e401a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"17903"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Echinodermata fossil SMF"	"965cfbe2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2320"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Porifera SMF"	"965a9618-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"4570"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Mollusca SMF"	"965bbbd8-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"50855"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-28"	"NORMAL"	"TRUE"	"YES"
"Collection Pisces SMF"	"96582dc4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"34623"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2009-04-27"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"EDIT - ATBI in Borjomi/Kharagauli (Georgia)"	"95d8d7c2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"561"	"0"	"603790d6-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"10980920-6dad-11da-ad13-b8a03c50a862"	"Museum für Naturkunde Berlin"	"Germany"	"Germany"	"2008-11-12"	"BIOCASE"	"http://biocase.naturkundemuseum-berlin.de/current/pywrapper.cgi?dsa=EDIT_ATBI"	"2016-01-19"	"NORMAL"	"TRUE"	"YES"
"Christopher Walker collection of Glomeromycotan fungi"	"892b4a50-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3677"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2008-04-09"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=GlomeromycotaWalker"	"2016-03-23"	"NORMAL"	"TRUE"	"YES"
"Harpactus Shuckard"	"892a1d74-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"448"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2008-04-09"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=HarpactusShuckard"	"2016-01-19"	"NORMAL"	"TRUE"	"YES"
"MfN Fish Collection, Zoology"	"86417f58-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1684"	"0"	"602fd5ee-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"10980920-6dad-11da-ad13-b8a03c50a862"	"Museum für Naturkunde Berlin"	"Germany"	"Germany"	"2007-07-25"					"FALSE"	"YES"
"DSMZ Prokarya Collection Catalogue"	"863efcc4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"19417"	"0"	"60353228-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"463555b0-d081-11da-ae8f-b8a03c50a862"	"Leibniz Institute DSMZ - German Collection of Microorganisms and Cell Cultures"	"Germany"	"Germany"	"2007-07-19"	"BIOCASE"	"http://biocase.dsmz.de/wrappers/biocase/pywrapper.cgi?dsa=DSMZ_prokarya"	"2016-01-19"	"NORMAL"	"TRUE"	"YES"
"Visual Plants (144.41.33.158) - Plants from Costa Rica; Annette Wolter"	"863dd268-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"4"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-07-17"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Herbarium specimens from "LOJA" Ecuador"	"863cbacc-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"11"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-07-17"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Herbarium specimen from "BIEL", Germany"	"863ba0d8-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"138"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-07-17"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Herbarium specimen from "USJ", Costa Rica"	"863a8ee6-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"504"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-07-17"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Botanical garden, University of Hohenheim, Germany"	"86397e70-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"836"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-07-17"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Herbarium specimen from "EA", Kenya"	"863844d8-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1251"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-07-17"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from Costa Rica; Helmut Dalitz"	"86372972-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"235"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-07-17"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Private collection of Eberhard Fischer"	"8635ed00-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"195"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-07-17"					"FALSE"	"YES"
"The Myxomycetes Collection at the V. L. Komarov Botanical Institute, St. Petersburg"	"85f38230-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"12828"	"0"	"6038e54e-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"0674aea0-a7e1-11d8-9534-b8a03c50a862"	"Staatliche Naturwissenschaftliche Sammlungen Bayerns"	"Germany"	"Germany"	"2007-06-19"	"BIOCASE"	"http://biocase.snsb.info/wrapper/pywrapper.cgi?dsa=LEmyxcoll"	"2016-05-02"	"NORMAL"	"TRUE"	"YES"
"Visual Plants (144.41.33.158) - Plants from the Kakamega Forest, Kenya; Frederike Proewe"	"85e549a4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from Southern Ecuador; Daniel Piechowski"	"85e437d0-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"9"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Private collection of Asta Napp-Zinn"	"85e3194a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"51"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from Southern Ecuador; Frank Haubrich"	"85e1e64c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"4"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Private collection of Helmut Dalitz"	"85e0d400-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"21"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Private collection of Thorsten Kroemer"	"85de82d6-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"66"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Private collection of Barbara Kueppers"	"85df9d6a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from Southern Ecuador; Steffen Matezki"	"85dd63ba-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"60"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from Southern Ecuador; Helmut Dalitz"	"85dc2086-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"38"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Private collection of Juergen Homeier"	"85daead6-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"83"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Private collection of Florian Werner"	"85d9bfe4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"13"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from Costa Rica, illustrations by Teresa Barantes Lobo"	"85d73d50-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"38"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Private collection of Vindas Jorge, Costa Rica"	"85d88d4a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"17"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from Southern Ecuador; Ulf Soltau"	"85d61e48-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"127"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from the Kakamega Forest, Kenya; Baerbel Bleher"	"85d3cfda-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"29"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from Southern Ecuador; Ben Hell"	"85d4fb26-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"73"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from Southern Ecuador; Florian Werner"	"85d1878e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"42"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Private collection of Manfred Kueppers"	"85d2ae8e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"30"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from Costa Rica; Juergen Homeier"	"85cb5094-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"268"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from Southern Ecuador; Juergen Homeier"	"85cca098-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"427"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Herbarium specimen from the Estacion Scientifica San Francisco, Southern Ecuador"	"85cdfbfa-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2532"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Private collection of Rainer Bussmann"	"85cf474e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"408"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Visual Plants (144.41.33.158) - Plants from the Kakamega Forest, Kenya; Dana Uster"	"85d06214-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"106"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
