"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"Aras an Uachtaráin Biodiveristy Audit 2019-2020"	"9075f40d-aa64-4554-b61a-bf1bc90ba486"	"OCCURRENCE"	"true"	"0"	"0"	"99672740-f762-11e1-a439-00145eb45e9a"	"HTTP_INSTALLATION"	"d2b97690-bfd6-11de-b279-d52977ace833"	"National Biodiversity Data Centre"	"Ireland"	"Ireland"	"2020-11-17"	"DWC_ARCHIVE"	"http://gbif.biodiversityireland.ie/ArasanUachtarainBiodiveristyAudit2019-2020.zip"	"2022-03-10"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"TRUE"
"Учет заселяемости гоголятников"	"5be44d93-c86d-4ee5-b558-ddd386f2c8cd"	"SAMPLING_EVENT"	"true"	"0"	"0"	"801eb188-e7ad-4175-b367-bedb6d81585c"	"IPT_INSTALLATION"	"bbc45eb6-d468-4ce4-af3c-dd52cb9f085a"	"Natural park «Numto»"		"unknown or invalid"	"2020-11-09"	"DWC_ARCHIVE"	"http://ipt.ugrasu.ru:8080/archive.do?r=numto-gogol"	"2022-03-10"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"TRUE"
"Occurrences of algae inhabiting the basidiocarps of wood-decaying Basidiomycetes in the Central Ural"	"ad831fd0-4047-41ce-a7b0-568259f6a247"	"OCCURRENCE"	"true"	"273"	"0"	"b28544c7-9329-4ccb-8bb9-14b93ff23d13"	"IPT_INSTALLATION"	"cb55694d-f3b8-451c-999e-d9286d7dfc86"	"Institute of Biology of Komi Scientific Centre of the Ural Branch of the Russian Academy of Sciences"		"unknown or invalid"	"2020-11-06"	"DWC_ARCHIVE"	"http://ib.komisc.ru:8088/ipt/archive.do?r=algae_fungi"	"2022-03-12"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"TRUE"
"Checklist of algae inhabiting the basidiocarps of wood-decaying Basidiomycetes in the Central Ural"	"7e3aea4f-9d86-4cbf-a2ba-a2aeb6a44a18"	"CHECKLIST"	"true"	"0"	"86"	"b28544c7-9329-4ccb-8bb9-14b93ff23d13"	"IPT_INSTALLATION"	"cb55694d-f3b8-451c-999e-d9286d7dfc86"	"Institute of Biology of Komi Scientific Centre of the Ural Branch of the Russian Academy of Sciences"		"unknown or invalid"	"2020-11-06"	"DWC_ARCHIVE"	"http://ib.komisc.ru:8088/ipt/archive.do?r=algae_fungi_checklist"	"2022-03-12"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"TRUE"
"PELD - RLaC | Ambientes de restinga sob a ótica da ecologia funcional: definição de atributos funcionais e seu papel na estruturação de formações vegetais especializadas das restingas do Estado do Rio de Janeiro"	"aea1bdd0-055c-4bab-a084-8646bca8a326"	"SAMPLING_EVENT"	"true"	"0"	"0"	"2b434fd1-4825-4b61-9df3-62468bfe0587"	"IPT_INSTALLATION"	"f5fd374b-89cb-4ab6-b3eb-794c65f232c3"	"Sistema de Informação sobre a Biodiversidade Brasileira - SiBBr"	"Brazil"	"Brazil"	"2020-11-04"	"DWC_ARCHIVE"	"https://ipt.sibbr.gov.br/peld/archive.do?r=peld-rlac-ecologiafuncional-restingasrj"	"2022-03-16"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"TRUE"
"Herbarium  BAK"	"927f77ea-c8e4-4e77-90bd-1898d5e81fb2"	"OCCURRENCE"	"true"	"16830"	"0"	"cf713157-b61f-41cd-8400-d7a32f88958c"	"BIOCASE_INSTALLATION"	"9de1b9bc-f71f-4ac8-9a2e-872e4e42a204"	"Institute of Botany, Azerbaijan National Academy of Sciences"	"Germany"	"Germany"	"2020-10-16"	"BIOCASE"	"http://131.130.131.9/biocase/pywrapper.cgi?dsa=gbif_bak"	"2022-03-14"	"NORMAL"	"FALSE"	"YES"	"0"	"TRUE"
"National Academy of Sciences of Republic of Armenia - Institute of Botany - Herbarium ERE"	"e6aa777f-f1f6-4bb7-af71-9ea2473efe35"	"OCCURRENCE"	"true"	"13168"	"0"	"77c68917-8450-49d7-851f-571187f3afbf"	"BIOCASE_INSTALLATION"	"d3fa50b3-ed10-420a-a289-5c0a60dadbf5"	"A.L.Takhtajan Institute of Botany Yerevan"		"unknown or invalid"	"2020-10-15"	"BIOCASE"	"http://131.130.131.9/biocase/pywrapper.cgi?dsa=gbif_ere"	"2022-03-14"	"NORMAL"	"FALSE"	"YES"	"1463"	"TRUE"
"Georgian Academy of Sciences, Institute of Botany, National Herbarium of Georgia"	"50676f2a-d7d7-4aad-b455-b8d96c76f810"	"OCCURRENCE"	"true"	"11712"	"0"	"ef8daeef-f955-4ee3-81bf-ac316bd24fbb"	"BIOCASE_INSTALLATION"	"75811dd9-e46e-4f33-82b4-6ff71a702e88"	"National Herbarium of Georgia TBI, Botanical Institute of Ilia State University"		"unknown or invalid"	"2020-10-15"	"BIOCASE"	"http://131.130.131.9/biocase/pywrapper.cgi?dsa=gbif_tbi"	"2022-03-14"	"NORMAL"	"FALSE"	"YES"	"5197"	"TRUE"
"SMNS Palaeontological collection - Fossil mammals"	"00136a02-fc03-4ee8-9dae-b667b4646ef8"	"OCCURRENCE"	"true"	"2925"	"0"	"85dea8e7-243d-490f-bf15-5b4c24e7a48a"	"BIOCASE_INSTALLATION"	"99ea0c90-61e5-11dc-a64c-b8a03c50a862"	"Staatliches Museum für Naturkunde Stuttgart"	"Germany"	"Germany"	"2020-09-28"	"BIOCASE"	"https://biocase.smns-bw.org/pywrapper.cgi?dsa=SMNS_Dept2"	"2022-03-14"	"NORMAL"	"FALSE"	"YES"	"0"	"TRUE"
"SMNS Palaeontological collection - Invertebrates (Cenozoic)"	"b2842df4-f897-4fa7-8f6b-aa154db06d3f"	"OCCURRENCE"	"true"	"2177"	"0"	"85dea8e7-243d-490f-bf15-5b4c24e7a48a"	"BIOCASE_INSTALLATION"	"99ea0c90-61e5-11dc-a64c-b8a03c50a862"	"Staatliches Museum für Naturkunde Stuttgart"	"Germany"	"Germany"	"2020-09-28"	"BIOCASE"	"https://biocase.smns-bw.org/pywrapper.cgi?dsa=SMNS_Dept2"	"2022-03-14"	"NORMAL"	"FALSE"	"YES"	"0"	"TRUE"
"SMNS Palaeontological collection - Invertebrates (Jurassic and Cretaceous)"	"e08da2eb-f214-42e1-83b1-38909fbe9e6f"	"OCCURRENCE"	"true"	"14589"	"0"	"85dea8e7-243d-490f-bf15-5b4c24e7a48a"	"BIOCASE_INSTALLATION"	"99ea0c90-61e5-11dc-a64c-b8a03c50a862"	"Staatliches Museum für Naturkunde Stuttgart"	"Germany"	"Germany"	"2020-09-28"	"BIOCASE"	"https://biocase.smns-bw.org/pywrapper.cgi?dsa=SMNS_Dept2"	"2022-03-14"	"NORMAL"	"FALSE"	"YES"	"0"	"TRUE"
"SMNS Palaeontological collection - Invertebrates (Palaeozoic, Mesozoic)"	"3d57c2f0-4bc7-4a78-ae45-c29d081b2f60"	"OCCURRENCE"	"true"	"1087"	"0"	"85dea8e7-243d-490f-bf15-5b4c24e7a48a"	"BIOCASE_INSTALLATION"	"99ea0c90-61e5-11dc-a64c-b8a03c50a862"	"Staatliches Museum für Naturkunde Stuttgart"	"Germany"	"Germany"	"2020-09-28"	"BIOCASE"	"https://biocase.smns-bw.org/pywrapper.cgi?dsa=SMNS_Dept2"	"2020-10-05"	"NORMAL"	"FALSE"	"YES"	"0"	"TRUE"
"SMNS Palaeontological collection - Fossil aquatic vertebrates"	"7caebaa5-a59c-44f3-b2c2-8f21027bf177"	"OCCURRENCE"	"true"	"17673"	"0"	"85dea8e7-243d-490f-bf15-5b4c24e7a48a"	"BIOCASE_INSTALLATION"	"99ea0c90-61e5-11dc-a64c-b8a03c50a862"	"Staatliches Museum für Naturkunde Stuttgart"	"Germany"	"Germany"	"2020-09-28"	"BIOCASE"	"https://biocase.smns-bw.org/pywrapper.cgi?dsa=SMNS_Dept2"	"2022-03-14"	"NORMAL"	"FALSE"	"YES"	"0"	"TRUE"
"SMNS Palaeontological collection - Fossil plants"	"d2d09a41-7e9f-4882-9a76-ab5e61e8e4c1"	"OCCURRENCE"	"true"	"4380"	"0"	"85dea8e7-243d-490f-bf15-5b4c24e7a48a"	"BIOCASE_INSTALLATION"	"99ea0c90-61e5-11dc-a64c-b8a03c50a862"	"Staatliches Museum für Naturkunde Stuttgart"	"Germany"	"Germany"	"2020-09-28"	"BIOCASE"	"https://biocase.smns-bw.org/pywrapper.cgi?dsa=SMNS_Dept2"	"2022-03-14"	"NORMAL"	"FALSE"	"YES"	"0"	"TRUE"
"SMNS Palaeontological collection - Amphibians, reptiles (Palaeozoic, Mesozoic)"	"fa2b0c5a-d609-433f-9534-5d0032b38eaa"	"OCCURRENCE"	"true"	"6234"	"0"	"85dea8e7-243d-490f-bf15-5b4c24e7a48a"	"BIOCASE_INSTALLATION"	"99ea0c90-61e5-11dc-a64c-b8a03c50a862"	"Staatliches Museum für Naturkunde Stuttgart"	"Germany"	"Germany"	"2020-09-28"	"BIOCASE"	"https://biocase.smns-bw.org/pywrapper.cgi?dsa=SMNS_Dept2"	"2022-03-14"	"NORMAL"	"FALSE"	"YES"	"0"	"TRUE"
"SMNS Palaeontological collection - Amber and fossil insects"	"0595745d-7fa2-4e05-a3e7-6fef70796dbc"	"OCCURRENCE"	"true"	"6104"	"0"	"85dea8e7-243d-490f-bf15-5b4c24e7a48a"	"BIOCASE_INSTALLATION"	"99ea0c90-61e5-11dc-a64c-b8a03c50a862"	"Staatliches Museum für Naturkunde Stuttgart"	"Germany"	"Germany"	"2020-09-28"	"BIOCASE"	"https://biocase.smns-bw.org/pywrapper.cgi?dsa=SMNS_Dept2"	"2022-03-14"	"NORMAL"	"FALSE"	"YES"	"0"	"TRUE"
"SMNS Palaeontological collection - Tertiary mammals"	"fcac5aab-8388-4810-be8c-6b8eae51b542"	"OCCURRENCE"	"true"	"5042"	"0"	"85dea8e7-243d-490f-bf15-5b4c24e7a48a"	"BIOCASE_INSTALLATION"	"99ea0c90-61e5-11dc-a64c-b8a03c50a862"	"Staatliches Museum für Naturkunde Stuttgart"	"Germany"	"Germany"	"2020-09-28"	"BIOCASE"	"https://biocase.smns-bw.org/pywrapper.cgi?dsa=SMNS_Dept2"	"2022-03-14"	"NORMAL"	"FALSE"	"YES"	"0"	"TRUE"
"Coral Reef Evaluation and Monitoring Project Dry Tortugas 2004"	"5a63bc4c-28e8-4d36-9939-979524702c15"	"SAMPLING_EVENT"	"true"	"1725"	"0"	"a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59"	"IPT_INSTALLATION"	"c3ad790a-d426-4ac1-8e32-da61f81f0117"	"United States Geological Survey"	"United States"	"United States of America"	"2020-09-18"	"DWC_ARCHIVE"	"https://www1.usgs.gov/obis-usa/ipt/archive.do?r=crempdrytortugas2004"	"2022-03-12"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"TRUE"
"Coral Reef Evaluation and Monitoring Project Dry Tortugas 2005"	"2de5feab-2e50-4b85-8bd4-90dd3dee995e"	"SAMPLING_EVENT"	"true"	"1863"	"0"	"a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59"	"IPT_INSTALLATION"	"c3ad790a-d426-4ac1-8e32-da61f81f0117"	"United States Geological Survey"	"United States"	"United States of America"	"2020-09-18"	"DWC_ARCHIVE"	"https://www1.usgs.gov/obis-usa/ipt/archive.do?r=crempdrytortugas2005"	"2022-03-12"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"TRUE"
"NOAA AFSC North Pacific Groundfish Observer"	"e3e34e67-86ad-4d16-ae51-856c8896390a"	"OCCURRENCE"	"true"	"422150"	"0"	"a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59"	"IPT_INSTALLATION"	"c3ad790a-d426-4ac1-8e32-da61f81f0117"	"United States Geological Survey"	"United States"	"United States of America"	"2020-09-18"	"DWC_ARCHIVE"	"https://www1.usgs.gov/obis-usa/ipt/archive.do?r=afsc_northpacificgroundfishobserver"	"2022-03-12"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"TRUE"
"Occurrence data of Calliphorid flies held at the Natural History collection of the National Museums of Kenya"	"74d2f733-66fd-469c-9da0-cea7e5b4a3ac"	"OCCURRENCE"	"true"	"338"	"0"	"b75cac4b-10fd-424f-a4f7-7bae2657bf64"	"IPT_INSTALLATION"	"fd515d3a-b237-42de-bba6-760008580da5"	"National Museums of Kenya"	"Kenya"	"Kenya"	"2020-09-05"	"DWC_ARCHIVE"	"http://ipt.museums.or.ke/ipt/archive.do?r=calli"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"TRUE"
"Occurrence data of Nemestrinid flies held at the Natural History collection of the National Museums of Kenya"	"5e6cb766-df56-44ac-9512-8ccca8d6dacf"	"OCCURRENCE"	"true"	"3"	"0"	"b75cac4b-10fd-424f-a4f7-7bae2657bf64"	"IPT_INSTALLATION"	"fd515d3a-b237-42de-bba6-760008580da5"	"National Museums of Kenya"	"Kenya"	"Kenya"	"2020-09-05"	"DWC_ARCHIVE"	"http://ipt.museums.or.ke/ipt/archive.do?r=nem"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"TRUE"
